Date,bwming index,bwcncy index,bwoilp index,bwbank index,bwreal index,bwphrm index,bwautm index,bwengn index,bwtech index,bwutil index,bwbuil index,bwiron index,bwcomm index,bwautp index,bwmeda index
07/03/2012,285.36,178.61,184.74,102.44,153.96,131.07,144.98,190.1,176.91,152.89,148.16,182.8,141.68,168.73,127.64
07/04/2012,285.96,178.2,184.2,102.18,154.21,130.86,145.09,189.85,176.7,152.4,148.09,182.98,141.59,169.27,127.62
07/05/2012,285.01,177.15,182.45,101.29,154.11,129.93,144.61,188.13,176.5,150.98,146.41,181.07,140.74,168.97,126.31
07/06/2012,279.75,176.35,180.02,99.82,155.54,129.29,142.79,185.79,172.93,150.08,144.9,177.99,139.4,166.64,125.62
07/09/2012,276.16,176.36,178.24,98.92,153.34,130.01,141.08,184.41,171.89,149.94,143.72,175.53,139.18,164.16,125.04
07/10/2012,273.51,176.09,177.67,98.8,152.87,129.28,140.37,184.4,170.48,149.97,143.5,174.92,138.89,163.42,124.47
07/11/2012,271.76,175.78,178.84,98.99,152.76,129.13,139.37,184.31,169.64,150.5,143.89,174.68,138.92,162.74,124.31
07/12/2012,266.67,175.19,177.5,97.64,151.97,129.32,137.29,182.31,167.36,149.31,142.92,171.42,137.43,160.27,123.56
07/13/2012,271.72,176.93,180.17,98.91,152.7,130.5,138.89,184.22,169.93,150.79,143.97,173.39,139.49,161.99,125.98
07/16/2012,270.53,177.15,180.56,98.9,152.25,131.05,138.97,184.44,169.46,150.9,143.72,172.57,139.45,162.14,125.86
07/17/2012,269.95,178.23,181.82,99.28,154,132.24,138.4,184.96,169.58,151.01,143.47,171.56,140.43,161.27,127.59
07/18/2012,269.44,178.93,182.7,99.42,152.97,132.99,139.31,185.32,172.35,151.14,143.86,172.92,141,162.35,127.88
07/19/2012,273.29,179.72,184.26,99.92,153.4,133.71,141.25,186.73,175.17,151.36,145.04,174.91,141.82,164.14,128.24
07/20/2012,269.77,177.47,182.82,98.21,152.28,131.99,139.42,184.01,172.51,148.99,142.97,170.94,140.8,161.23,126.78
07/23/2012,261.45,174.89,178.94,96.24,149.86,130.54,136.69,179.47,169.79,146.47,140.24,165.33,138.87,157.62,124.41
07/24/2012,259.58,173.87,176.63,95.67,149.28,129.36,135.59,178.04,168.95,144.68,139.64,163.69,137.67,156.48,123.87
07/25/2012,261.03,174.25,176.73,96.28,148.51,129.84,135.63,178.14,167.74,144.58,139.09,161.65,138.24,155.61,124.87
07/26/2012,265.72,177.22,179.64,98.01,149.14,131.65,137.28,182.21,170.06,147.37,141.13,164.14,140.67,157.95,127.57
07/27/2012,270.96,179.92,182.99,100.13,151.19,133.49,140.73,184.99,174.02,149.2,143.13,169.19,143.39,162.5,129.42
07/30/2012,272.84,180.26,183.97,101.03,151.81,133.6,141.84,186.34,174.16,149.73,143.58,170.34,143.61,164.38,128.96
07/31/2012,270.76,179.57,182.41,100.97,153.05,133.94,143.83,186.37,175.44,149.36,143.12,170.91,143.45,165.1,128.45
08/01/2012,270.2,179.19,182.56,100.79,153.67,133.74,141.91,185.63,174.7,148.54,143.35,170.04,143.48,163.05,129.01
08/02/2012,267.15,177.54,180.49,99.73,151.7,132.67,140.69,183.57,173.68,147.25,142.27,168.34,142.56,162.67,129.26
08/03/2012,272.49,180.46,185.07,102.03,152.73,134.44,142.65,186.86,176.68,150.4,144.9,170.85,144.89,164.55,132.12
08/06/2012,276.39,180.74,186.37,102.63,154.76,134.25,145.43,189.35,178.63,151.12,146.88,174.65,145.85,168.56,132.73
08/07/2012,280.79,180.72,189.05,102.92,154.96,133.98,147.22,190.44,180.06,151.69,147.7,178.31,146.41,170.79,133.26
08/08/2012,282.61,180.74,189.3,103.28,154.89,133.8,146.93,190.68,180.04,151.48,147.34,179.35,146.13,170.51,133.84
08/09/2012,284.77,180.88,189.76,103.36,155.99,133.86,148.04,191.21,180.96,151.28,148.13,180.34,146.3,171.76,133.83
08/10/2012,285.31,180.78,189.6,103.23,155.38,133.95,147.62,191.07,181.21,151.23,147.91,180.32,146.29,171.73,134.16
08/13/2012,283.49,180.46,188.96,103.04,154.79,133.82,146.99,189.98,181.06,151.06,146.57,178.22,146.07,171.09,133.95
08/14/2012,281.59,181.22,189.65,103.26,154.52,134.54,146.75,190.45,180.73,151.69,145.84,178.08,146.49,171.12,133.81
08/16/2012,281.87,181.41,190.3,103.81,153.67,134.58,147.87,190.91,182.85,152.03,146.56,177.31,147.1,173.25,134.5
08/17/2012,281.39,180.7,190.43,104.35,154.44,133.47,149.52,191.73,183.39,151.83,147.21,176.92,146.82,174.77,134.54
08/21/2012,285.41,181.33,190.21,105.05,154.17,133.67,150.07,193.02,183.41,152.16,148.43,177.18,146.57,174.95,134.29
08/22/2012,285.19,180.93,189.64,104.71,153.68,133.58,150.21,191.29,183.25,151.85,147.88,176.52,146.49,175.1,134.12
08/23/2012,286.91,180.62,188.59,104.32,154.58,133.59,149.6,191.16,182.08,150.82,148.17,175.12,146.37,174.48,133.39
08/24/2012,283.85,181.25,188.53,103.85,153.55,134.24,147.97,189.56,182.32,150.95,147.43,171.98,146.72,172.65,134.06
08/27/2012,281.89,181.31,188.21,103.8,152.78,134.19,147.99,188.86,181.93,150.85,146.93,170.43,146.67,173.01,134.04
08/28/2012,281.44,181.37,188.86,103.9,152.28,133.91,146.99,188.19,181.59,150.4,146.75,169.46,146.61,172.42,133.88
08/29/2012,277.35,181.08,187.58,103.64,151.95,133.59,146.85,187.49,182.04,149.81,145.93,165.91,146.77,172.6,134.15
08/30/2012,271.67,180.36,186.37,102.76,150.41,132.96,144.73,185.74,179.93,149.03,144.49,162.89,145.65,170.62,133.17
08/31/2012,275.43,180.97,187.26,103.59,151.13,133.38,143.83,186.81,181.24,149.51,145.27,163.17,146.18,169.81,133.6
09/03/2012,276.85,181.77,187.78,103.55,152.79,133.85,143.69,187.47,181.32,149.83,145.94,162.99,146.57,170,133.86
09/04/2012,274.44,181.21,186.49,102.82,151.91,133.22,142.23,186.19,181.26,149.49,145.03,160.45,146.1,168.7,133.52
09/05/2012,273.45,181.39,185.24,102.57,151.37,134.02,141.16,185.1,180.63,149.19,139.28,159,146.08,167.26,134.61
09/06/2012,280.97,183.77,188.78,104.76,152.11,135.74,143.86,188.27,184.08,151.08,141.46,162.37,148.22,170.25,137.08
09/07/2012,292.22,183.82,192.11,107.04,155.75,135.86,149.03,193.7,185.01,152.72,145.66,169.95,149.26,175.15,137.47
09/08/2012,292.22,183.82,192.11,107.04,155.75,135.86,149.03,193.7,185.01,152.72,145.66,169.95,149.26,175.15,137.47
09/10/2012,293.36,182.71,191.75,106.62,156.11,135.29,148.76,194.08,182.86,152.43,146.07,172.44,148.61,174.88,136.75
09/11/2012,293.98,183.43,192.79,107.26,156.28,136.11,149.35,194.77,183.56,152.79,146.54,173.53,149.16,175.07,136.98
09/12/2012,294.66,183.05,193.17,108.09,157.89,136.14,150.75,196.96,184.94,152.54,148.28,175.29,149.88,177.14,137.37
09/13/2012,299.11,184.64,195.78,108.93,158.77,137.17,151.27,197.11,187.12,153.94,148.3,177.25,151.3,177.77,139.51
09/14/2012,313.07,184.89,200.45,111.06,161.71,136.4,154.87,202.11,189.51,155.01,152.19,184.11,152.1,181.44,139.89
09/17/2012,311.19,184.8,199.69,110.41,160.33,136.55,154.08,201.18,189.12,154.22,151.01,182.07,151.32,179.69,139.29
09/18/2012,309.4,185.18,197.44,109.53,160.38,136.74,151.89,199.54,188.87,153.48,149.93,181.76,151.05,178.17,138.74
09/20/2012,306.03,185.89,195.79,108.94,158.87,137.53,151.66,198.54,187.83,153.11,150.47,179.39,151.82,176.96,140.62
09/21/2012,305.95,186.65,196.51,109.38,159.29,138.51,152.39,199.93,188.23,154.21,151.65,179.75,152.49,176.48,141.15
09/24/2012,301.68,186.47,195.16,109.05,159.75,138.75,151.39,198.81,186.64,154.35,150.92,177.98,152.57,174.32,141.19
09/25/2012,298.15,186.31,194.47,108.58,159.86,138.96,150.96,198.16,184.12,153.92,151.16,175.08,152.05,173.52,140.23
09/26/2012,293.53,185.14,191.89,106.94,159.05,137.87,147.83,195.29,182.21,152.56,148.82,172.71,150.56,170.19,138.62
09/27/2012,298.76,186.42,193.85,108.42,160.62,138.93,148.67,197.57,184.95,153.12,150.75,173.96,151.93,170.94,140.42
09/28/2012,299.35,185.49,192.78,107.68,161.12,137.78,146.86,197.27,183.88,152.64,150.47,173.24,151.21,169.44,140.2
10/01/2012,301.57,186.78,194.13,108.48,160.77,138.99,146.84,198.33,183.54,153.46,151.26,173.53,151.23,169.79,139.94
10/03/2012,298.77,187.38,192.97,108.43,161.03,139.25,147.03,197.66,184.46,154.48,151.5,171.32,151.77,168.64,141.22
10/04/2012,300.76,188.75,193.71,109.76,162.07,140.43,150.17,199.54,184.68,155.02,152.71,172.63,152.57,169.83,142.39
10/05/2012,301.54,189.29,194.09,109.99,162.56,140.93,150.26,200.32,183.54,155.27,153.49,172.82,152.66,170.01,142.74
10/08/2012,299.44,188.32,193.3,109.2,161.28,140.57,148.78,198.38,181.77,154.57,152.05,173.1,151.55,168.76,141.92
10/09/2012,298.52,186.67,193.29,108.75,161.42,139.61,147.33,198.09,179.57,153.41,150.77,174.3,149.97,166.93,139.77
10/10/2012,296.73,185.49,191.7,108.71,161.19,138.49,146.05,196.34,178.08,152.88,149.86,172.51,148.94,164.91,139.18
10/11/2012,299.2,186.06,192.78,109.93,160.4,138.48,146.07,197.54,177.18,153.62,150.47,173.54,149.06,164.86,138.73
10/12/2012,297.05,186.21,191.89,109.48,161.02,138.61,146.11,197.48,177.56,153.11,150.57,173.08,148.17,165,139.04
10/15/2012,295.37,187.5,192.48,110.06,161.04,140.33,147.11,197.01,178.76,153.83,150.95,173.2,148.2,166.12,140.02
10/16/2012,299.16,189.32,195.06,111.22,162.6,142.23,148.33,199.48,181.76,155.41,152.62,175.7,149.58,166.72,141.41
10/17/2012,304.99,189.85,197.51,112.45,163.51,142.38,149.53,201.79,179.97,156.94,154.17,177.65,150.5,166.77,142.7
10/18/2012,305,189.18,197.29,112.49,164.72,142.71,151.76,202.99,178.39,156.81,155.46,178.9,150.18,169,142.95
10/19/2012,302.61,187.5,195.55,111.29,164.28,141.45,150.87,201.02,174.7,155.73,154.97,176.5,148.6,168.35,141.66
10/22/2012,302.88,187.31,194.79,111.54,164.96,141.01,150.68,200.79,176.25,155.54,154.79,176.54,148.48,167.9,141.78
10/23/2012,297.04,184.66,190.7,110.19,164.3,138.69,148.94,197.73,174.24,153.54,152.84,173.78,147.22,166.35,139.74
10/25/2012,298.59,185.63,191.16,110.34,164.83,139.15,148.91,197.52,174.06,153.57,153.01,174.92,146.44,165.62,139.53
10/26/2012,297.09,185.24,190.94,109.66,163.52,138.84,147.9,196.04,174.08,153.5,152.37,172.93,146.61,163.36,139.82
10/29/2012,295.24,184.88,190.39,109.41,162.23,138.46,145.73,195.37,174.23,152.89,152.14,172.14,146.03,162.16,139.72
10/30/2012,297.44,185.37,191.05,109.9,162.69,138.94,146.54,196.3,174.56,153.43,152.37,173.14,146.38,163.51,140.03
10/31/2012,298.81,184.55,190.21,110.2,163.97,137.83,149.01,196.76,174.26,153.84,153.31,173.72,146.13,165.77,139.45
11/01/2012,300.78,185.69,191.41,111.5,165.95,138.59,150,198.06,176.55,153.9,155.05,175.48,147.44,166.3,140.94
11/02/2012,298.04,184.8,190.18,111.33,168,137.86,150.95,197.72,174.74,153.08,154.99,175.86,146.83,167.66,140.05
11/05/2012,296.79,184.55,189.96,110.9,167.54,137.64,150.15,196.83,175.61,151.42,154.9,175.14,146.25,166.95,139.04
11/06/2012,298.96,185.24,191.59,111.74,167.47,137.4,151.29,197.78,176.73,151.92,155.46,176.46,146.76,167.23,139.5
11/07/2012,297.49,183.29,188.48,109.97,168.43,135.63,151.15,196.52,175.51,149.98,156.15,176.99,146.13,167.45,138.61
11/08/2012,295.71,181.99,185.93,109.16,165.71,134.87,149.11,193.9,170.68,148.8,153.58,171.71,144.02,163.87,137.57
11/09/2012,293.65,182.22,185.51,108.57,164.98,135.32,148.67,193.5,170.99,147.45,153.02,171.05,143.67,163,136.42
11/12/2012,292.65,182.03,185.36,108.76,165.21,134.7,148.09,193.22,170.25,146.84,151.99,170.45,143.66,162.29,136.23
11/13/2012,290.44,182.23,184.05,108.44,163.76,134.5,151.49,194.85,173.35,146.94,151.38,173.86,143.8,167,136.36
11/15/2012,280.65,179.63,182.03,107.55,163.6,132.21,146.72,190.57,166.7,145.27,149.8,166.76,141.65,160.29,133.97
11/16/2012,279.62,179.91,181.23,107.16,163.58,132.11,148.58,189.79,166.87,145.03,149.41,165.29,141.69,162.17,134.46
11/19/2012,285.25,182.28,184.58,108.92,164.23,133.47,151.57,192.14,170.98,146.46,151.27,167.69,143.67,165.24,136.1
11/20/2012,286.62,182.83,184.42,109.01,164.22,133.8,151.51,191.93,170.37,146.29,151.67,167.24,144.2,165.33,136.99
11/21/2012,286.7,183.18,185.19,109.3,164.84,134.2,153.02,192.71,171.29,146.25,151.81,167.46,144.72,167.07,136.8
11/22/2012,288.06,183.8,185.21,109.85,165.82,134.56,154.47,194.09,171.93,146.57,152.1,168.09,145.33,169.23,137.05
11/23/2012,290.44,185.74,186.98,110.93,167.38,135.85,156.12,195.79,174.81,147.61,153.37,170.28,146.56,170.84,138.83
11/26/2012,290.54,185.23,185.98,110.58,167.36,135.4,157.31,195.42,175.33,148.25,152.76,170.22,146.39,171.5,138.41
11/27/2012,288.27,185.17,184.7,110.47,167.2,135.16,156.66,195.1,174.66,147.65,152.4,169.77,145.99,171.06,137.62
11/29/2012,290.8,187.17,186.27,111.56,167.87,137.09,159.12,196.92,175.96,148.8,154.29,170.8,148.15,172.6,139.73
11/30/2012,291,187.08,186.46,111.7,169.38,137.07,159.25,198.32,175.72,149.23,155.46,170.51,148.13,173.31,140.12
12/03/2012,290.01,187.18,186.48,111.66,169.48,137.33,159.41,199.39,175.88,149.25,156.35,170.04,147.68,173.27,140.08
12/04/2012,289.61,187.41,186.02,111.89,169.8,137.79,159.28,200.42,175.6,149.31,156.76,169.54,147.76,173.85,140.02
12/05/2012,290.73,187.6,187.34,113.29,171.39,138.35,158.59,202.16,173.72,150.43,157.93,172.14,148.28,174,140.19
12/06/2012,291.86,187.68,187.36,113.37,172.27,138.28,159.13,202.23,174.74,149.37,158.78,172.71,148.41,174.78,140.73
12/07/2012,292.93,188.23,187.92,113.94,172.95,138.64,159.49,203.25,174.24,149.3,159.66,173.72,148.37,174.74,141.11
12/10/2012,295.28,188.87,188.41,113.95,173.56,139.29,160.17,203.95,174.7,149.37,159.73,175.35,148.54,175.54,141.08
12/11/2012,296.93,190.03,189.07,114.39,172.85,140.54,160.99,204.87,176.7,150.53,159.9,178.05,149.39,176.01,141.99
12/12/2012,300.38,190.02,190.39,115.18,174.03,140.17,161.4,205.9,176.43,150.9,160.55,179.48,149.69,176.78,142.07
12/13/2012,297.68,188.68,189.2,114.85,173.59,138.93,161.34,205.37,175.53,150.28,160.21,178.53,149.24,177.09,140.88
12/14/2012,300.93,188.86,190.11,115.98,175.36,138.98,162.54,207.84,174.15,150.82,162.26,182.23,148.95,177.9,140.6
12/17/2012,302.81,188.89,190.17,116.55,175.22,138.96,163.44,208.68,175.27,152,162.82,183.99,149.66,177.7,142.68
12/18/2012,305.06,189.76,191.72,117.88,175.01,139.83,164.68,210.37,177.93,152.9,163.84,187.25,150.86,178.75,144.37
12/19/2012,304.66,189.32,191.83,118.45,176.12,139.19,167.83,211.42,178.22,152.87,165.32,188.86,150.69,180.83,144.03
12/20/2012,304.2,189.6,192.35,118.97,177.47,138.87,167.44,212.09,177.73,153.36,165.57,189.41,151.16,181.27,145.28
12/21/2012,301.3,188.19,191.11,117.74,176.73,138.2,166.45,210.21,175.73,152.63,164.26,186.51,149.95,180.34,143.2
12/24/2012,301.47,187.75,190.54,117.77,177.03,137.84,166.59,210.05,175.6,152.47,164.2,185.68,149.77,180.04,143.28
12/26/2012,302.34,187.59,190.99,118.29,179.33,137.92,168.06,211.67,174.88,152.37,165.13,188.35,149.5,181.42,142.9
12/27/2012,304.1,187.49,190.78,118.19,179.85,137.49,168.45,212.15,174.92,152.29,165.41,188.82,149.5,182.01,142.73
12/28/2012,303.73,186.5,189.54,118.06,180.47,136.51,169.45,211.49,173.99,151.57,165.29,189.04,148.81,182.5,141.61
12/31/2012,305.9,187.48,190.9,118.68,181.28,137.17,169.64,212.1,176.55,152.32,166.05,189.82,149.84,183.23,143.89
01/01/2013,306.21,187.54,190.93,118.72,181.38,137.23,169.72,212.26,176.59,152.36,166.21,190.1,149.88,183.2,143.9
01/02/2013,315.41,190.27,194.15,121.01,183.62,138.65,171.28,215,181.72,154.62,168.18,195.68,152.87,185.09,147.71
01/03/2013,312.58,189.99,194.17,120.87,184.35,139.2,170.37,215.08,180.21,154.04,168.14,195.97,152.55,183.77,147.15
01/04/2013,311.47,191.03,195.39,121.86,185.41,140.35,173.61,216.65,178.92,154.84,168.55,195.8,153.32,185.29,147.62
01/07/2013,309.81,190.91,194.23,122.19,186.75,140.56,172.93,216.53,178.2,153.49,168.67,195.65,153.22,184.79,146.42
01/08/2013,308.44,191.02,193.93,121.7,185.29,141.12,171.15,216.02,177.62,153.14,167.81,194.2,152.69,183.29,146.59
01/09/2013,309.56,191.59,194.24,122.38,187.11,141.92,171.35,216.75,177.94,153.43,167.87,194.11,153.06,183.42,147.03
01/10/2013,312.9,192.88,195.74,123.74,187.58,143.09,173.54,218.46,179.57,154.17,168.47,196.17,154.09,184.87,148.04
01/11/2013,309.77,193.08,195.58,123.52,185.81,143.56,174.86,217.55,180.54,153.99,167.23,193.59,154.21,184.67,148.04
01/14/2013,310.27,193.15,196.35,124.36,187.45,143.36,175.64,218.22,180.06,154.39,167.76,195.13,154.21,184.77,148.04
01/15/2013,310.52,193.57,196.35,124.38,187.95,143.38,176.38,218.13,178.36,154.46,167.68,194.21,153.99,185.87,148.56
01/16/2013,307.84,193.5,195.9,124.25,187.29,143.31,174.29,217.65,179.27,153.97,167.52,191.97,153.38,184.44,148.46
01/17/2013,307.06,194.92,196.94,124.54,186.51,144.42,174.83,217.98,179.8,155.02,168.72,192.24,154.33,185.16,150.51
01/18/2013,307.11,194.92,197.71,125.09,188.29,143.87,176.05,218,179.73,155.43,169.52,193.03,154.63,186.56,150.87
01/21/2013,308.38,194.99,198.01,125.21,188.73,143.97,175.93,218.62,179.48,155.75,170.11,192.86,154.55,186.99,150.71
01/22/2013,308.89,195.23,198.29,125.52,188.95,143.87,175.99,217.9,179.91,155.76,170.52,193.23,154.45,186.88,150.86
01/23/2013,307.36,195.71,198.39,125.31,187.97,144.62,174.77,216.83,181.37,155.21,170.04,192.39,154.98,185.19,151.73
01/24/2013,306.19,196.37,199.22,126.03,187.92,145.56,174.17,216.94,177.52,155.25,170.07,190.92,155.35,184.59,151.64
01/25/2013,304.15,197.77,200.05,126.23,187.62,146.63,176.18,218.1,177.63,156.02,170.74,191.01,156.2,186.54,152.43
01/28/2013,301.56,197.37,200.06,126.74,188.74,146.02,176.72,218.56,177.82,155.72,170.54,189.39,155.8,185.73,152.19
01/29/2013,304.99,198.89,202.01,127.27,189.05,147.29,177.32,219.34,178.2,156.89,171.18,191.14,156.01,187.34,151.9
01/30/2013,304.08,199.07,202.08,127.11,190.92,147.4,176.42,219.86,178.45,156.62,171.32,190.81,156.39,187.71,151.83
01/31/2013,303.98,198.31,200.36,127.27,188.75,147.08,175.6,218.12,178.31,156.62,171.18,192.15,156.2,188.2,150.75
02/01/2013,307.35,199.71,201.39,128.42,188.53,147.5,177.15,219.21,179.64,156.86,172.44,194.2,157.51,190.2,152.29
02/04/2013,305.66,197.9,199.23,127.37,188,146.13,176.14,215.89,177.46,155.22,170.76,194.16,156.09,189.47,150.23
02/05/2013,304.85,199.18,199.46,127.37,186.18,147.12,175.07,217.58,179.07,155.72,171.35,193.04,156.38,188.57,151.05
02/06/2013,306.24,199.36,198.53,127.38,186.07,147.2,177.98,216.75,178.74,155.32,172.14,194.38,156.41,191.79,151.21
02/07/2013,304.68,198.35,196.53,126.06,184.98,145.51,177.65,215.96,178.47,154.61,171,192.89,156.06,191.85,150.81
02/08/2013,306.01,199.27,196.97,126.87,185.68,146.51,180.58,216.7,180.3,154.96,171.06,193.4,156.77,193.32,151.83
02/11/2013,302.86,198.56,196.12,126.62,185.26,145.89,179.13,216.12,180.18,155.17,170.8,192.54,156.27,192.72,151.4
02/12/2013,303.44,199.37,196.98,128.04,185.96,146.77,179.63,217.57,180.02,155.87,172.11,192.71,156.88,193.97,151.99
02/13/2013,304.76,199.89,197.55,128.11,186.59,146.97,180.17,219.22,180.21,155.94,173.42,192.95,156.95,193.26,152.43
02/14/2013,305.04,199.68,196.33,127.95,187.1,146.9,179.28,219.91,180.33,154.9,173.43,192.72,156.33,194.02,152.38
02/15/2013,301.24,199.91,195.15,127.35,186.42,147.37,177.73,218.97,179.94,154.84,172.6,191.15,156.28,193.71,153.32
02/18/2013,298.76,199.74,195.12,127.49,186.46,147.43,178.23,218.94,179.87,155.07,172.84,190.5,156.28,194.44,153.27
02/19/2013,298.41,201.66,196.41,128,185.15,149.11,178.51,219.66,180.71,155.94,172.35,190.45,157.07,196.19,154.15
02/20/2013,290.71,201.23,194.71,127.18,185.7,149.15,178.47,220.01,179.54,155.14,171.71,187.04,155.75,196.29,152.13
02/21/2013,284.25,199.44,192.19,124.62,183.69,147.43,175.52,216.01,177.32,153.12,168.69,183.16,154.31,193.46,150.16
02/22/2013,284.43,200.91,193.1,125.04,184.18,148.33,174.84,217.52,179.05,154.55,170.46,182.69,155.17,192.62,151.04
02/25/2013,285.06,199.69,191.61,124.56,184.12,148.03,174.29,216.45,177.43,153.83,170.11,182.98,154.5,193.45,149.28
02/26/2013,283.28,198.78,190.26,123.11,182.45,146.88,172.79,213.76,177.98,152.82,168.88,181.6,154.17,192.32,149.97
02/27/2013,285.02,200.17,192.29,124.39,184.6,147.74,173.28,216.58,179.25,154.21,170.48,182.57,155.47,194.27,151.88
02/28/2013,283.95,200.95,192.55,125.45,188.04,148.21,175.2,217.54,179.01,154.72,171.47,182.81,155.78,197.52,151.84
03/01/2013,279.7,201.12,191.52,124.85,187.84,148.32,173.32,216.03,179.01,154.4,171.66,180.24,155.91,196.11,153.16
03/04/2013,273.37,201.95,190.57,123.85,183.36,149.51,172.45,213.37,178.75,154.99,169.19,176.33,156.58,196.01,153.65
03/05/2013,278,203.74,192.31,125.83,183.44,151.01,174.8,216.06,181.55,156.43,170.99,177.39,158.23,197.8,155.7
03/06/2013,278.45,203.3,192.84,126.07,184.81,150.57,175.87,216.45,182.02,156.27,171.24,179.86,158.3,198.71,155.21
03/07/2013,278.97,203.93,193.44,126.04,184.92,150.85,176.01,217.3,182.12,156.51,171.89,179.67,158.49,200.03,155.52
03/08/2013,279.08,204.1,193.82,127.09,185.14,150.48,176.72,217.22,181.9,156.77,171.95,180.39,159.31,201.66,156.95
03/11/2013,279.6,204.57,194.35,127.59,185.46,151.08,178.18,217.26,182.44,156.69,172.05,180.21,159.61,201.38,157.53
03/12/2013,280.54,204.61,194.55,126.95,184.48,151.31,176.76,216.38,181.68,156.07,171.9,179.81,159.42,200.68,156.86
03/13/2013,277.98,204.2,193.47,125.97,182.26,150.7,176.36,214.42,182.07,155.44,170.63,176.45,158.47,200.18,156.97
03/14/2013,278,205.4,195.3,127.12,182.97,151.74,176.89,215.32,183.36,156.43,172.41,175.43,159.36,201.03,158.36
03/15/2013,278.31,205.53,195.36,127.57,181.56,152.5,178.09,216.01,182.86,156.58,172.43,175.01,158.81,203.29,158.02
03/18/2013,274.54,204.23,193.08,125.43,179.47,151.18,174.45,213.15,182.03,155.41,170.24,172.44,157.52,200.54,157.37
03/19/2013,270.25,204.16,191.72,124.47,180.3,151.41,174.01,212.31,181.73,155.61,170.12,169.44,157.08,201.02,156.11
03/20/2013,269.64,205.64,192.52,125.73,181.76,152.86,174.86,213.79,182.31,156.27,172.03,169.85,157.97,201.47,158.05
03/21/2013,270.05,204.8,192,124.99,181.35,152.26,174.81,212.84,180.2,156.42,170.91,169.64,157.77,200.91,156.87
03/22/2013,269.71,205.9,192.59,124.92,180.98,153.07,173.93,212.74,180.79,157.19,170.37,168.47,158.29,198.92,158.1
03/25/2013,267.58,205.53,191.72,124.57,182.28,152.74,173.69,212.64,180.66,155.79,169.13,167.99,158.17,199.14,157.73
03/26/2013,267.1,206.94,192.18,124.44,182.63,154.08,173.35,212.67,181.59,156.32,169.33,167.22,158.66,200.58,158.47
